row_id,row_name,bits_0,disable_param_reserve2,ref_id_default,sfx_variation_id,weight,basic_price,sell_value,behavior_id,replace_item_id,sort_id,appearance_replace_item_id,yes_no_dialog_message_id,use_enable_sp_effect_type,pot_group_id,pad,icon_id,model_id,shop_lv,comp_trophy_sed_id,trophy_seq_id,max_num,consume_hero_point,over_dexterity,goods_type,ref_category,sp_effect_category,unknown_0x40,goods_use_anim,opme_menu_type,use_limit_category,replace_category,reserve4,bits_48,bits_49,bits_4a,sync_num_vary_id,ref_id_1,ref_virtual_wep_id,vagrant_item_lot_id,vagrant_bonus_ene_drop_item_lot_id,vagrant_item_ene_drop_item_lot_id,cast_sfx_id,fire_sfx_id,effect_sfx_id,bits_6c,supple_type,auto_replenish_type,bits_6f,max_repository_num,sort_group_id,bits_73,sale_value,rarity,use_limit_summon_buddy,use_limit_sp_effect_type,ai_use_judge_id,consume_mp,consume_hp,reinforce_goods_id,reinforce_material_id,reinforce_price,use_level_vow_type0,use_level_vow_type1,use_level_vow_type2,use_level_vow_type3,use_level_vow_type4,use_level_vow_type5,use_level_vow_type6,use_level_vow_type7,use_level_vow_type8,use_level_vow_type9,use_level_vow_type10,use_level_vow_type11,use_level_vow_type12,use_level_vow_type13,use_level_vow_type14,use_level_vow_type15,use_level,reserve5,item_get_tutorial_flag_id,character_init_id,bullet_id,unknown_3,reserve3,extra_hex
9064,�,0,000000,-1,-1,0.0,0,-1,0,-1,990730,-1,-1,0,0,00,7064,0,-1,-1,-1,1,0,50,24,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,65,0,250,1,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9065,�,0,000000,-1,-1,0.0,0,-1,0,-1,990740,-1,-1,0,0,00,7065,0,-1,-1,-1,1,0,50,24,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,65,0,250,1,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9066,�,0,000000,-1,-1,0.0,0,-1,0,-1,990760,-1,-1,0,0,00,7066,0,-1,-1,-1,1,0,50,24,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,65,0,250,1,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9067,�,0,000000,-1,-1,0.0,0,-1,0,-1,990770,-1,-1,0,0,00,7067,0,-1,-1,-1,1,0,50,24,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,65,0,250,1,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9070,�,0,000000,-1,-1,0.0,0,-1,0,-1,990375,-1,-1,0,0,00,7050,0,-1,-1,-1,1,0,50,24,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,65,0,250,1,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9600,�,1,000000,-1,-1,0.0,0,-1,0,-1,202600,-1,-1,0,0,00,19000,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9601,�,0,000000,-1,-1,0.0,0,-1,0,-1,202601,-1,-1,0,0,00,19020,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9602,�,0,000000,-1,-1,0.0,0,-1,0,-1,202602,-1,-1,0,0,00,19030,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9603,�,1,000000,-1,-1,0.0,0,-1,0,-1,202603,-1,-1,0,0,00,19001,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9604,�,0,000000,-1,-1,0.0,0,-1,0,-1,202604,-1,-1,0,0,00,19021,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9605,�,0,000000,-1,-1,0.0,0,-1,0,-1,202605,-1,-1,0,0,00,19031,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9606,�,0,000000,-1,-1,0.0,0,-1,0,-1,202606,-1,-1,0,0,00,19002,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9607,�,0,000000,-1,-1,0.0,0,-1,0,-1,202607,-1,-1,0,0,00,19022,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9608,�,0,000000,-1,-1,0.0,0,-1,0,-1,202608,-1,-1,0,0,00,19032,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9609,�,1,000000,-1,-1,0.0,0,-1,0,-1,202609,-1,-1,0,0,00,19003,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9610,�,0,000000,-1,-1,0.0,0,-1,0,-1,202610,-1,-1,0,0,00,19023,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9611,�,0,000000,-1,-1,0.0,0,-1,0,-1,202611,-1,-1,0,0,00,19033,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9612,�,0,000000,-1,-1,0.0,0,-1,0,-1,202612,-1,-1,0,0,00,19004,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9613,�,0,000000,-1,-1,0.0,0,-1,0,-1,202613,-1,-1,0,0,00,19024,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9614,�,0,000000,-1,-1,0.0,0,-1,0,-1,202614,-1,-1,0,0,00,19034,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9615,�,0,000000,-1,-1,0.0,0,-1,0,-1,202615,-1,-1,0,0,00,19005,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9616,�,0,000000,-1,-1,0.0,0,-1,0,-1,202616,-1,-1,0,0,00,19025,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9617,�,0,000000,-1,-1,0.0,0,-1,0,-1,202617,-1,-1,0,0,00,19035,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9618,�,1,000000,-1,-1,0.0,0,-1,0,-1,202618,-1,-1,0,0,00,19006,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9619,�,0,000000,-1,-1,0.0,0,-1,0,-1,202619,-1,-1,0,0,00,19026,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9620,�,0,000000,-1,-1,0.0,0,-1,0,-1,202620,-1,-1,0,0,00,19036,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9621,�,0,000000,-1,-1,0.0,0,-1,0,-1,202621,-1,-1,0,0,00,19007,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9622,�,0,000000,-1,-1,0.0,0,-1,0,-1,202622,-1,-1,0,0,00,19027,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9623,�,0,000000,-1,-1,0.0,0,-1,0,-1,202623,-1,-1,0,0,00,19037,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9650,�,0,000000,-1,-1,0.0,0,-1,0,-1,202624,-1,-1,0,0,00,19008,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9651,�,0,000000,-1,-1,0.0,0,-1,0,-1,202625,-1,-1,0,0,00,19009,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9652,�,0,000000,-1,-1,0.0,0,-1,0,-1,202626,-1,-1,0,0,00,19010,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9660,�,0,000000,-1,-1,0.0,0,-1,0,-1,202627,-1,-1,0,0,00,19011,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9700,�,0,000000,-1,-1,0.0,0,-1,0,-1,202627,-1,-1,0,0,00,19000,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9703,�,0,000000,-1,-1,0.0,0,-1,0,-1,202628,-1,-1,0,0,00,19001,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9706,�,0,000000,-1,-1,0.0,0,-1,0,-1,202629,-1,-1,0,0,00,19002,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9709,�,0,000000,-1,-1,0.0,0,-1,0,-1,202630,-1,-1,0,0,00,19003,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9712,�,0,000000,-1,-1,0.0,0,-1,0,-1,202631,-1,-1,0,0,00,19004,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9715,�,0,000000,-1,-1,0.0,0,-1,0,-1,202632,-1,-1,0,0,00,19005,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9718,�,0,000000,-1,-1,0.0,0,-1,0,-1,202633,-1,-1,0,0,00,19006,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9721,�,0,000000,-1,-1,0.0,0,-1,0,-1,202634,-1,-1,0,0,00,19007,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9800,�,0,000000,-1,-1,0.0,0,-1,0,-1,202635,-1,-1,0,0,00,19000,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9803,�,0,000000,-1,-1,0.0,0,-1,0,-1,202636,-1,-1,0,0,00,19001,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9806,�,0,000000,-1,-1,0.0,0,-1,0,-1,202637,-1,-1,0,0,00,19002,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9809,�,0,000000,-1,-1,0.0,0,-1,0,-1,202638,-1,-1,0,0,00,19003,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9812,�,0,000000,-1,-1,0.0,0,-1,0,-1,202639,-1,-1,0,0,00,19004,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9815,�,0,000000,-1,-1,0.0,0,-1,0,-1,202640,-1,-1,0,0,00,19005,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9818,�,0,000000,-1,-1,0.0,0,-1,0,-1,202641,-1,-1,0,0,00,19006,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9821,�,0,000000,-1,-1,0.0,0,-1,0,-1,202642,-1,-1,0,0,00,19007,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9900,�,1,000000,-1,-1,0.0,0,-1,0,-1,202600,-1,-1,0,0,00,19040,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9901,�,1,000000,-1,-1,0.0,0,-1,0,-1,202600,-1,-1,0,0,00,19041,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9902,�,1,000000,-1,-1,0.0,0,-1,0,-1,202600,-1,-1,0,0,00,19042,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9903,�,1,000000,-1,-1,0.0,0,-1,0,-1,202600,-1,-1,0,0,00,19040,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
